DistrictID,age_under_18,age_18_34,age_35_64,age_65_plus,race_white,edu_no_degree,edu_hs_assoc,edu_bach,edu_adv_degree,inc_under_20k,inc_20k_49k,inc_50k_74k,inc_75k_99k,inc_100k_plus
62,0.24632345025084512,0.2236289645371746,0.4162306483215985,0.11390306397088905,0.899898800680404,0.1307642695904547,0.6345372460496614,0.14504998387616896,0.08964850048371494,0.11352877667967777,0.2384353459015032,0.20936799269163692,0.18038368906237023,0.25828419566481187
61,0.2733654939796839,0.19710161979840765,0.41253873004667213,0.11705298662587756,0.9674863709456014,0.13386087375135394,0.6598868696594055,0.13067156095799734,0.07558069563124323,0.10308586762075134,0.27601371496720334,0.1924567680381634,0.18455575432319618,0.24381335718545022
88,0.24990435898012917,0.23325156963791435,0.416589778787947,0.10027679636339087,0.8638071877039404,0.04186598924482861,0.4179010920128006,0.3142093629375474,0.22602355580482333,0.053427743804312845,0.1562600579336981,0.18514644351464435,0.16559382040553589,0.4395719343418088
73,0.23137883442411292,0.20123770090378879,0.4164774498018788,0.1508614932549753,0.9379368683495837,0.15327760384727107,0.629506503566472,0.14110964077074525,0.07610625181551173,0.10781404549950543,0.3033300362677217,0.21991427629409827,0.14012528849324102,0.22881635344543355
76,0.21393851014704096,0.2605217320857131,0.3970915866650464,0.12854943897597926,0.7819500141775023,0.15388428788055522,0.5214335705120728,0.18724483844628484,0.13743730316108713,0.13701784686240645,0.3117855086767004,0.18693971543712476,0.12681963977300764,0.23743728925076074
72,0.2326806295699591,0.20419713306068493,0.4106043706365927,0.1524352460032222,0.8864791176106085,0.18901013250194856,0.6353198633011572,0.11100785418790095,0.06466215000899335,0.15883412477484854,0.3180776158506632,0.21098739151793025,0.14393319141968233,0.16800392991648927
78,0.23301504430858005,0.20555975361223697,0.4151954386205949,0.14625266194957753,0.9555998259714685,0.16216862530746107,0.6848865810330691,0.0992074337250615,0.053737359934408306,0.15242267119613803,0.28634006794207045,0.21008403361344538,0.15537278741283747,0.19569104237439658
60,0.2916211735209673,0.1943062800760241,0.41495814630595657,0.09919527680051761,0.9350155687654171,0.0817292421066006,0.5784892954704276,0.20799186836922687,0.131789594053745,0.06649331352154532,0.17964338781575037,0.187444279346211,0.18172362555720653,0.3846953937592868
66,0.2910907845428537,0.1959140911471975,0.42176733690615303,0.09120763992424548,0.9452190031027119,0.05331685991256415,0.6153139453842742,0.23132484318570615,0.10004435151745548,0.04501180637544274,0.1691263282172373,0.2300029515938607,0.17923553719008264,0.37662337662337664
69,0.2323376512698142,0.24782682802113518,0.3760226691665246,0.14385546275779784,0.906255326401909,0.10982981493536688,0.6601258563501659,0.15161660311850955,0.07842772559595772,0.1256720430107527,0.28897849462365593,0.2307627688172043,0.15288978494623656,0.20169690860215053
63,0.2299131540769888,0.2247063733381029,0.40106122935670424,0.1443391164371311,0.9365448438959438,0.06668602119320656,0.5479460008709537,0.23202206416025548,0.15334591377558426,0.06460803942707531,0.21130448174957647,0.17865393500693055,0.14762051440012322,0.3979670414292315
64,0.27353090073601,0.22354842478289652,0.403987694224853,0.09901086490906967,0.9710658514739671,0.09482211407671613,0.616056584952997,0.19348305776380617,0.09563824320648066,0.06909603681163723,0.21055365889861957,0.21441294344663797,0.21760427489980705,0.2881846519222206
65,0.22431846052259222,0.26822941231959246,0.38805301386661634,0.11937553061031977,0.8581265918309593,0.1748212335763852,0.6154496459896439,0.13984289689668533,0.06988622353728557,0.23538478476274358,0.32698447649455026,0.17802488164703292,0.12980292854783662,0.1296928327645051
67,0.20014894805436603,0.27764331078425286,0.39260224663315335,0.12958480729845467,0.9314632077618487,0.13613223748773307,0.588567222767419,0.16879293424926398,0.10650760549558391,0.13868282974488874,0.2409987334901393,0.21639225619685182,0.13922561968518182,0.2645196309028406
68,0.23819400897207083,0.21352081423954464,0.4030919878442912,0.14516907047416913,0.9723602334667889,0.07365721612765351,0.6067103576007978,0.2021655506482405,0.11746687562330817,0.07198319174202979,0.20708870010048416,0.18927560062117474,0.1704576596327761,0.36119484790353523
86,0.23932676518883417,0.20482240082966036,0.3984746348630196,0.15735459338000174,0.9866476536168006,0.27234151986627236,0.6138935322103639,0.06197762633406198,0.051787321589301785,0.26396854006226445,0.38063247583155824,0.18253318040308045,0.07815828281173194,0.0947075208913649
87,0.219148406374502,0.20473107569721116,0.4120268924302789,0.1640687250996016,0.9647659362549801,0.33086340206185566,0.5713774341351661,0.05179696449026346,0.04596219931271478,0.32848507744616545,0.3798639969777106,0.14686437476388364,0.08046845485455233,0.06450698904420098
90,0.2156722940337642,0.2219053314319886,0.42127052762316575,0.14115184691108146,0.96416578499471,0.30930576070901034,0.5861152141802068,0.05727884457574266,0.04730018053504021,0.30672645739910315,0.32170403587443946,0.17488789237668162,0.10439461883408072,0.09246636771300448
91,0.22334176973401462,0.20075450074017478,0.42149372045270045,0.15433837925600496,0.9874886586122916,0.2769141213532393,0.6175523900835502,0.05499246678537187,0.05054102177783865,0.265159767610748,0.34967320261437906,0.19653231663035584,0.0938634713144517,0.09477124183006536
84,0.2215300593079319,0.20363101079489695,0.42033963391219015,0.15447796219652685,0.9685966633954858,0.2764310074661259,0.5905920668571604,0.07072848496021139,0.06224844071650229,0.252959839046661,0.35726998374990326,0.18153679486187418,0.09533390079702855,0.1129768629575176
92,0.21340962866386595,0.20418658554251776,0.44118499203244965,0.14124293785310735,0.9882176831329373,0.28070904306882705,0.6009555463232239,0.05833679545769284,0.059998615150256195,0.23280943025540274,0.34916949455259866,0.1921771744954456,0.11055545633148776,0.11546704768708697
1,0.21918965945811583,0.18292319164802387,0.4097688292319165,0.18806860551826995,0.9078051205567984,0.1520724289149809,0.6640613948224643,0.1079006931673504,0.07596548309520441,0.13679068019541527,0.3067455843667794,0.22134535888763623,0.12251033446072905,0.21260804208944006
2,0.24079444998723867,0.19341516044455787,0.3956704331887051,0.17011995637949837,0.9392329288382562,0.16195959527135217,0.6536980887813852,0.11085749327155657,0.07348482267570607,0.1291496922943573,0.34142324694461296,0.2016122042125336,0.14405824737800121,0.18358325387882465
3,0.21704368641532018,0.2088330341113106,0.3982525433871933,0.17594254937163376,0.8396888090963495,0.1378851468932337,0.6528815641314362,0.12338349199849866,0.08584979697683147,0.18352380952380953,0.30095238095238097,0.214,0.10847619047619048,0.19304761904761905
6,0.19425093321286763,0.17389857105494663,0.427637366556504,0.20423690529969804,0.9779833091609406,0.13177795655671762,0.6960257441673371,0.10281576830249396,0.06938053097345133,0.09197180677325081,0.3292074952724772,0.22674918342788378,0.15918858518136497,0.19271101942582086
5,0.1813016757306451,0.30412963699871776,0.3453154706636601,0.16920900207808287,0.9249237299376575,0.138231148696265,0.6137420718816068,0.1422832980972516,0.10574348132487667,0.14769572459744587,0.3240792152507866,0.2031278919119008,0.13918193596150286,0.18573014991671294
4,0.23409510618651894,0.18342566943674976,0.400207756232687,0.18224838411819022,0.9371652816251154,0.15776951174558493,0.6978653530377669,0.07315438490667203,0.0712107503099762,0.16220459428193687,0.2968104445546191,0.22492150057841678,0.13882002974714924,0.17732606180796562
8,0.2585643245234368,0.3290818675752832,0.29346624919421677,0.11891058108481443,0.7418731006538355,0.15262340145810924,0.6857097326799729,0.09776502928170193,0.06390183658021593,0.17004130150095698,0.38168631006346326,0.20106779490279036,0.10395889996977939,0.14324569356300998
7,0.23099379137370996,0.2296369392705892,0.38766909255376014,0.1516179433411455,0.932157394843962,0.12090656799259944,0.6969164353993216,0.10348442799876657,0.07869256860931237,0.11938931297709923,0.2849618320610687,0.206793893129771,0.17725190839694657,0.21175572519083968
9,0.27652868249632273,0.2586257617146459,0.34242487917629755,0.12235763815927717,0.8548014288716117,0.14233353695784973,0.690694359600896,0.1048666259417634,0.06210547749949094,0.12800061948273192,0.35093696763202725,0.23176397707913893,0.14031283877961903,0.1489855970264829
12,0.2375232732391808,0.19635802188819762,0.40443213296398894,0.16166386630943191,0.9566095999273421,0.1696404793608522,0.7012649800266312,0.07310252996005326,0.055992010652463384,0.13773647527381347,0.31505144374377697,0.22626949883836708,0.1528377032857617,0.1681048788582808
15,0.22134836467338026,0.20630959807503788,0.3989394884591391,0.17335798948400322,0.9331164780322609,0.2107704199948467,0.6752769904663747,0.05778149961350167,0.05617108992527699,0.15999002659574468,0.34931848404255317,0.23138297872340424,0.11776928191489362,0.14153922872340424
16,0.24892997396637692,0.19765697392225212,0.3942770153995499,0.15913603671182103,0.9132506729029696,0.21182006647142057,0.6552699990128007,0.08302346243706604,0.04988647207871269,0.15516818070218513,0.34700057287830427,0.257877076683853,0.12316883542024716,0.11678533431541042
17,0.24578688668480647,0.21719476871763363,0.40529272360221186,0.13172562099534801,0.8960326516281928,0.1573786728293166,0.6049191152195444,0.14044239022779795,0.09725982172334104,0.13778239003751896,0.2664644368164764,0.22710944360182006,0.1481599744551768,0.22080306537878183
14,0.2420884366966928,0.1924481023048841,0.4089603179746398,0.15639513533363575,0.9710539390404597,0.1528099147358078,0.6828742590890361,0.09211068496624299,0.07220514120891312,0.1239390128890286,0.30430682175416535,0.2169129204652625,0.15372524363407733,0.20127318453316567
22,0.2404737055102345,0.2009840465185627,0.4133634369209142,0.14509361221751263,0.9298174615007775,0.17276665201833136,0.6488480130579446,0.11039613283947518,0.06798920208424886,0.12762645914396886,0.3074708171206226,0.2091828793774319,0.1778988326848249,0.17782101167315176
20,0.1924501485852104,0.40830785132865327,0.28427150178732935,0.11488436194495887,0.8026185451569835,0.1194526924002889,0.5656046866222615,0.18200786453735654,0.1329347564400931,0.16800520946385936,0.2868461037551552,0.21478185370088995,0.11894942478836554,0.2113088777946603
19,0.23517126148705095,0.23887098699128775,0.3920913394597605,0.13386641206190078,0.8768747264987866,0.1694017197529369,0.6434540389972145,0.12259295143514594,0.06455128981470268,0.1557254089577827,0.32716622615901136,0.21137224087434817,0.13250946496178298,0.17336952639474248
18,0.23973607038123168,0.20087976539589442,0.40974820507634746,0.14963595914652644,0.9424107594296693,0.18966809020753728,0.6655053570090657,0.07619689817936615,0.06862965460403087,0.1584612504679895,0.324784724822164,0.21490078622238862,0.11213028828154249,0.18981654810932236
23,0.23631965679339145,0.19818812468623065,0.40139655880607916,0.16409565971429876,0.9451873488202273,0.18840239857961208,0.65508693176108,0.09252621352718501,0.06398445613212288,0.17871986699916875,0.34447215295095596,0.2086450540315877,0.13383208645054032,0.1343308395677473
21,0.23452885790268094,0.18984642660341647,0.4086106519082872,0.1671098972184288,0.9558446536812094,0.2458416152317188,0.6350036614708652,0.06775464658088363,0.05140007671653241,0.19975942950425293,0.38422544892172866,0.1960649540338517,0.11392731334307071,0.10576510009450983
25,0.2543253366628021,0.22382502452510478,0.3918219923303309,0.1300499420315705,0.8936725229644163,0.11961328807981075,0.6333436182248278,0.13898316706092084,0.10805992663444067,0.12087340785027294,0.27735898102417467,0.2246772376743783,0.13924269993934668,0.23776102590763365
24,0.22811346973980545,0.19651157218841345,0.40416407111025926,0.171162968997077,0.929033494657147,0.1874218641477983,0.6933254618697041,0.07139880538963744,0.04785386859286012,0.17303822937625754,0.3570513993049204,0.21135906347173952,0.13846716663618072,0.12026705688677519
51,0.217993227894218,0.2262869144057263,0.38845313102738843,0.16726672667266726,0.9576957695769577,0.2146901743774532,0.6344186345794994,0.08377839263882633,0.06711279840422109,0.20228619813717189,0.36308213378492804,0.20897544453852668,0.11634208298052498,0.10939881456392887
